date,amount,description
07/10/2021,-33.55,ZcaoFISVFm fuel CDSjj
14/04/2021,-43.15,NkCAyHnAmE mcdonalds OVsev
02/02/2021,-40.96,qHlOYLRDoo tesco bnVFl
25/08/2021,-27.46,nBLePiVNSn nandos OYLqK
17/04/2022,-30.42,dppjHaFnSN energy XAKsO
23/12/2020,26.82,StXqqLompk birthday gift CRzca
23/12/2020,-17.69,OvDXIYIMGC aldi nUpnb
29/06/2021,-38.79,ZonHOcwiGA spa jEDNu
14/03/2022,41.25,nGrpuLGSeZ paycheck RffHr
23/07/2022,45.8,cqxqNWJBvW birthday gift YSHGS
24/02/2021,0.45,mUVDVQcyCP paycheck wZJxT
24/12/2021,-35.55,pUWYlUMXHP slug & lettuce YPgkx
15/11/2021,-8.52,fSSUtBoApe tfgm EdxJV
22/08/2022,-1.74,ziyGPemAQo invest pYrEC
20/06/2021,-17.12,NqiKvvypWV npower cfpNq
21/10/2021,45.44,qnUwxPlLia paycheck vrCqc
18/02/2021,44.04,wQPZQmnIUO birthday gift iBZqf
19/07/2022,50.07,QKdIFRXjDd paycheck DNlSX
28/08/2021,-26.93,EQpOiKePju cash OGriF
21/12/2021,29.17,qOxbnvktoQ paycheck CFFtt
10/07/2022,-24.8,EHplQpkZFP metrolink jkwBX
11/12/2021,-11.71,eNBmbMbNpT nabu casa RZvyj
10/04/2022,2.33,wamHnyicWo paycheck MpQhU
03/09/2022,-23.57,qeIDeopwaS marks&spencer lIntk
03/09/2021,63.02,xlToOVvuUS salary DKIIK
21/05/2022,-1.6,RwRbtPOfbX fuel JjzaA
08/12/2020,-20.16,ShiZRZNOIi bowling YBwjg
18/06/2021,25.66,ereNcVLZrw salary yVROT
10/05/2021,-13.14,GFuPezUsTX tesco mobile yqxDB
18/01/2022,-28.17,IIweUIUqvM bt UMvvX
04/08/2022,-82.4,xJjVuXIoVv amazon jbLkY
06/08/2022,-18.1,fJndYgivSe spa FMcDf
10/05/2022,-54.64,tPEzDWcEZe cinema zEibh
10/10/2022,24.4,QDokLdnyJe paycheck zUWnj
14/07/2021,-17.21,ZrvmzPRzwg adobe kHDgK
27/09/2022,7.33,HZGxyBKjCe paycheck HyyMQ
26/01/2022,4.07,oXCDBKzQIA paycheck dJEAy
02/02/2022,-22.84,lmgDVbiyaq vodafone XsWXN
18/07/2022,-11.02,oCFTnXyIHm john lewis otnLL
26/04/2021,77.62,yurkktTBuK paycheck OjEaD
06/10/2021,-74.69,oqoNIJwywX aldi JRKpg
16/05/2021,9.14,mSIxCNbZRX birthday gift ABYpe
17/01/2021,40.88,JIXsTWGVUl paycheck jIimg
02/09/2021,-87.5,tcRPgurMkn npower xwDBm
24/08/2022,-4.61,IcdKcUYiCT vodafone bUfsh
25/07/2022,-61.36,hJzFqWSLMP spa byBbW
07/06/2022,-77.9,pTRhMCXAWq energy pPVRZ
03/04/2022,35.79,PhsjHuOOaI paycheck MBDmI
03/04/2021,69.17,hxDLPQCnrm salary MwpKY
09/12/2021,10.96,OWIZUGESOS birthday gift kBGtn
08/02/2022,5.51,ZclqBQHHYo birthday gift axrbq
22/12/2021,45.29,PQXNJiTyKi birthday gift PsqeU
09/08/2021,9.36,YxClHyRHsG salary NmXgf
11/03/2022,-3.62,IGFKXzbhNy slug & lettuce ZIDaR
07/10/2022,73.2,CSmHoJBouP paycheck dfIfk
07/09/2022,10.75,cYFgajJzVw salary TLlzo
14/06/2021,-53.49,ePJEPGHuiG edf energy martq
03/06/2021,-31.53,vfnvtoCdDz sainsbury FVzFz
08/10/2022,16.44,NUWuEWwzFC paycheck qcMsF
12/10/2021,-36.18,OpykbtJcFs tfgm NWFIT
27/04/2022,-1.31,rwWmrgYlix tesco Hesfs
12/12/2021,1.63,aJWOClLFJV birthday gift ZUYKB
03/08/2021,-13.26,DIZxPDsExA o2 Lokda
23/03/2022,16.27,xqnDMfIIdi salary XpTWZ
04/01/2022,-91.48,YBqnXgPsJq energy HqQNq
14/08/2021,-12.68,SSfiEZgmJU fuel rojNc
10/02/2022,52.53,coBawGuFdC salary CoIHJ
18/02/2022,31.53,XmODNpgIcq paycheck PtTQQ
17/11/2020,-25.01,AkVbGMUJnG nabu casa Roqxi
27/01/2021,34.09,SUEgdKMGQc birthday gift CejCq
06/06/2021,-51.53,fqiVRUUOdz sainsbury pEVHH
05/05/2022,45.03,UzgraEjIxZ paycheck cMVhZ
14/12/2020,23.49,KknWhcHGzw salary aDAqT
14/06/2022,-0.26,PwgjXLpXAO adobe teAuk
16/11/2020,15.91,nFBtUeFMay salary kDOdB
07/10/2021,-77.38,utWnBdEDtM three zyEBx
28/03/2022,0.17,oxvFELsZxu paycheck CZPiI
16/01/2021,-9.37,ZdkHYWTiIg m&s EfPWE
13/09/2021,8.63,ClYlgZoPoH birthday gift ZBCIu
24/06/2021,11.67,rsECzKhfaO salary IpmAj
19/01/2022,-27.4,bVlVkivwgN vodafone oNrWR
26/11/2021,59.06,adjuVJCMqp paycheck zTvXT
13/09/2022,-77.7,MgfpsWXpur cinema fYbXM
24/04/2021,-23.42,ZVdgvPEKjS tesco oseuP
17/05/2021,54.41,ALipphhMiV birthday gift ejOFV
29/12/2020,-10.0,omwlvbsuOQ ee mobile sCzzv
11/05/2022,47.71,FqiegNIiVX birthday gift AEVjw
20/06/2021,-7.3,wMmhWmKeAJ tfgm QEIdP
02/12/2021,-8.32,eTJRMHxRIa trainline Pufmt
16/05/2022,-25.19,gBaQNwegUu sainsbury ZFFCU
20/12/2021,74.85,SxIHbUzxmI birthday gift tXXfQ
19/12/2021,-1.06,SQmpiyWLpJ shell BdOmM
20/03/2021,-31.22,cOqCFsnDIm bt pRuzd
03/10/2021,-56.27,XZxcfrzMhm bus dJQgK
06/10/2021,45.83,JcMitxgTnd salary iBvKF
28/09/2021,-63.72,dWftIDQecN gym cLjhb
01/05/2021,-6.44,JnlXajuHUE aldi QIoMb
09/02/2021,-4.32,TpgVWkRaKa edf energy tVQwV
04/07/2021,43.37,lDtRtmkygw paycheck cptID
02/12/2020,20.14,yfhjrbckYP birthday gift ccXqK
18/01/2021,-63.02,wURSVpmzRa slug & lettuce psLbA
25/01/2021,-21.76,GmQwZVqrUf tesco kXyzc
11/07/2022,-22.32,uJOQCQnOsg aldi qPukw
19/06/2021,-28.22,aSVNgYKFqI nabu casa KxLVA
04/03/2021,-5.95,eNskuzffRL vanguard vDYYm
06/11/2020,55.67,KRTIvxkVyt birthday gift xcjIF
26/03/2022,-38.68,pgqcCNzPoU coop BQKdg
29/11/2020,-36.67,rcAyjPbnpB john lewis VaPhq
17/10/2021,-49.18,qkZxjwNjVa john lewis qvPTI
20/07/2021,37.0,onKbpYHqkU salary OaVRk
05/06/2021,-4.81,zhfixgeyBe nandos HrLhn
16/07/2022,-10.77,zyhKpoNpPH bus Iaeqa
05/01/2022,-25.92,YrSrkEiICz amazon euQke
15/01/2022,-46.08,nhePkUYNgI edf energy QqyYM
26/09/2022,-8.49,ETNEPoXjLX fuel LxwjW
05/05/2022,10.47,FstfsXqHHH salary QnbKV
25/12/2021,-9.88,NGfmhvtibY three EmhhG
06/09/2021,-70.06,DKkboOOpTn tesco bBZsJ
17/06/2021,-60.44,HjWwOobOCV cinema LzIZF
13/09/2022,-59.67,UGwKhzGlNg octopus ZPbGd
16/04/2021,52.4,EHVWYdEeQT birthday gift vahMX
10/12/2021,26.46,szOtvsFelP salary Qfrph
26/10/2021,5.89,vZhkkWrJzp salary clYVp
13/06/2021,31.41,YAgakbUEZB birthday gift Slfhc
28/01/2022,75.96,NjbLCgLqhR salary vAybE
17/09/2022,18.21,bOvjNESmnR paycheck LsvQf
23/03/2022,-16.37,OsjGPCdPnP slug & lettuce ChTRc
11/01/2021,11.85,osUHehglOl paycheck oVpxA
28/04/2021,-46.38,mVGwVCtaMF amazon hdCVG
20/03/2021,13.73,VeeakgBVRu paycheck MjLrd
10/05/2022,-3.94,GIrfosbjhd apple kfRHv
11/02/2022,29.26,SHMrwzXgNx salary VrJlT
11/12/2020,7.18,GjqDjjyHOO paycheck xWHyT
21/12/2020,-98.12,WlotTvkBFc gym Atvzn
17/01/2021,35.39,IJZjbmYsqi salary cZjuN
02/07/2021,-64.86,apIWWBWoWl trainline DAAzK
27/01/2022,53.66,RCWoMBMfQE paycheck JUJaZ
21/04/2021,-15.66,TfjRdHnrsq esso AVTat
06/03/2022,6.5,dVuazcjZhb birthday gift itPzg
17/06/2021,-8.42,slFfJWWzgM tesco mobile iIdOg
20/07/2021,-27.5,JBphhRdNUp nabu casa UIAiW
30/12/2020,46.34,ancLJORpED salary tSpTz
21/11/2021,69.57,lmtpJDRtXC paycheck YDyZE
03/05/2022,47.43,WxyTjkCAUQ paycheck sYOGc
22/10/2021,-20.84,UKKoqtmmWV mcdonalds ETrrV
13/06/2021,-47.52,fzMFxUMxLZ amzn cCXFj
18/05/2022,-75.88,wDsINWmKwo coop OlmMT
03/05/2022,40.26,rtYSWYWSRf salary UJseR
16/10/2021,55.59,nlDQYmvCDg birthday gift XNfYk
17/12/2021,-59.6,etMVUTIRhj bt pgpRi
12/06/2021,-56.15,oNjbGMoEjJ invest WaSwB
02/06/2022,34.03,QmlWKAsKXP salary gYLch
13/04/2021,44.45,ZoKTAujUKU salary iWxjk
23/01/2022,45.52,jgBvDynMLk salary NbRKO
12/12/2020,56.79,oJDAIFjdCp paycheck EofgN
15/04/2021,41.31,MGhazbchfo salary CmvmK
02/10/2021,-18.17,FBWvUSMmSO fitness JQPPh
25/07/2022,49.18,btgWVSLeou paycheck xOHdL
21/02/2022,-1.94,CGCGyeFwTB john lewis jOPON
15/08/2022,-18.96,GGiNWewKeH metrolink CGzpQ
19/05/2021,-3.86,dJbTTfBtNs cash hEhwE
10/05/2022,61.89,qJtHjVGRLG salary jERBm
05/08/2021,-42.47,CdXRYTwcgo energy UgaJz
17/03/2022,21.7,TPghyBMMUz birthday gift JnWZU
17/12/2020,0.62,wMFsqSlBVJ birthday gift ALBYR
23/05/2022,-58.49,TLNfofalkT gym GTniN
15/03/2021,7.1,CpCmnddiXk birthday gift NRycN
07/09/2022,-57.31,gVPWIiMnuC invest bWpCv
09/08/2021,-6.67,qsyoyXhRXj tesco oNeVL
25/06/2022,-7.88,aCknTDZqHy british gas jrICO
06/01/2022,-28.96,ieSyEPJCDA invest NwoaL
04/11/2021,65.98,sCQtLxDFqK salary bVSek
09/04/2022,-61.73,uGHcJhmwuA spa CSmVK
05/12/2021,62.19,ojPNrbXjvx salary nXtaw
06/06/2021,15.58,IAvZTSRTEB birthday gift FskqU
19/09/2021,-1.53,bXHtYjtBpe o2 bshVX
12/08/2021,-1.68,OKEBoimSIX shell RYFbw
13/09/2022,-0.35,rTDpTgCRCF cinema fBLvy
11/02/2021,40.81,ehHPVyjaed birthday gift yOIxc
02/09/2021,38.12,WakFSlPYls birthday gift KRaAN
04/07/2022,12.53,ybZYcxwDrY paycheck PNYRN
08/04/2022,-49.18,kYTjwVgyln vanguard yxJQi
15/01/2022,-34.16,kuMeWObUoH greggs oeKJh
30/11/2021,-66.93,eErthRiLrF tesco mobile hApHj
11/07/2022,2.4,CYaLNkEkjK birthday gift IzLbG
26/07/2021,-25.69,yZLymfWIht m&s VjcaI
22/08/2022,-63.71,VKjUWKJeHE vanguard GMVYV
22/09/2022,-9.53,bplRWUPeiC fuel ldIQN
11/04/2022,-44.14,sKWhLILGwD coop RBacO
09/12/2021,0.37,upgtgemEor paycheck KasJi
21/08/2021,17.77,EpWhbnIGoa birthday gift TMZSM
31/03/2021,-4.43,FArOnhxOCG vodafone kkuSJ
05/03/2021,-11.97,JCDSXKEUsy fuel Lypnh
10/07/2021,51.21,FpCnxPeqxx salary bpgrA
03/09/2022,0.45,ioCNlDBoTX salary WLkQF
02/12/2021,17.53,sTVdBlPUMg salary rZZka
25/06/2022,36.01,YvnUIjrgQx salary hjbSm
05/01/2021,42.77,yfOlbkxhxf paycheck izRvv
12/05/2022,-31.17,GPuZNRhIiD amzn xzOId
03/05/2021,88.58,oJtQGwGJIb birthday gift NQZfj
16/08/2021,28.79,owlaZFQYhn birthday gift xcooR
04/04/2022,-34.63,NGztcBRzde apple nZkzq
20/11/2020,58.83,kwHNBmTOyD paycheck GWpEP
17/03/2022,15.61,wNlCdOyiSV salary VNlSD
29/12/2020,-44.91,CLfhcSrBsP ee mobile ppIkE
08/10/2022,77.22,COdOmDHiqz paycheck dkxqN
03/05/2022,71.41,QCijvyeVFM salary xOuqi
09/04/2021,9.44,nDPaQtKECJ paycheck mApTB
18/06/2022,61.6,OvofObkpEy paycheck DiqPw
17/09/2022,0.99,hIdIwuGjBC salary hNaUu
04/06/2022,-57.99,POGkcAmYbU vanguard oYgmZ
19/05/2021,70.38,gsAFUqdzvf birthday gift rEoJM
16/03/2022,-21.7,UYjNeZiRfC npower zXBgg
04/02/2021,-48.1,rkQDYShwPn sainsbury KwIhm
18/05/2021,22.77,cdgdMYczbA paycheck IDuQq
05/11/2020,-13.49,zxNRLudwyt m&s BIleV
08/10/2022,-1.01,nWZosJgqWj trainline UAkqZ
22/11/2020,18.82,GYljEugbnG salary EWQPz
13/09/2022,97.11,gpxMHzoAOi birthday gift drKws
16/02/2021,-24.66,miqMfOXhfZ cinema iGMwK
20/09/2022,61.24,INHtgJXfTb paycheck ShiDJ
15/04/2021,-9.17,eNlccnUVuH vodafone qiPlJ
22/01/2022,-9.64,NxnhLZTmac tesco mobile cyYgD
08/04/2021,-60.26,pmthLWUMQa bt JVUcQ
31/05/2021,68.13,PmHOBNoGnz birthday gift OGYAM
07/10/2021,-19.05,kKNUNlxIeR octopus WvqsU
23/09/2021,-4.55,RuulByEKIs fitness euHGF
16/07/2021,-0.97,pKvUdNqdVP aldi KqBwQ
04/07/2021,-2.41,jontEpCGCa shell YoLiq
10/04/2021,72.5,XBCgDbfAqS salary kXrqT
19/10/2020,46.09,ccYskJEFFd birthday gift ajDEj
06/04/2022,4.35,zbtrVsJkXf paycheck eFFep
14/03/2022,33.0,oPVBbTspTZ salary fsBqM
20/04/2022,-48.97,uPybHnbRDt united utilities tFSuG
03/11/2020,56.92,wbkizarsXm birthday gift eTIOv
01/06/2021,13.6,VIfDbzCFet birthday gift icOhu
21/05/2022,57.16,SZwZaLeEWE birthday gift OaJJS
29/08/2022,-40.22,TDVUYFuYcY edf energy fyWvm
22/10/2021,-41.19,GzcYWVfxGm bowling IsZpe
07/04/2021,-18.04,JwNpqjFGWj aldi ErclH
19/10/2020,-53.18,echqOslteu aldi IhcXa
10/12/2021,6.35,dePNjKhMKw salary xnrPJ
18/02/2022,-8.2,HHHNNytRdL shell fRAcm
16/08/2022,29.99,CvLPOLpzJv paycheck iNdQi
10/08/2021,-46.15,NQIlXnCSpv asda wHDHQ
26/12/2020,-33.65,UOIEQGPyms amazon RwnjN
06/04/2022,-74.26,yKgbkRebge energy hRMTt
11/06/2021,9.36,btPyaBZbjb salary BYedm
09/01/2021,80.13,CVdqAPrkgu birthday gift QMAcz
21/07/2022,-31.77,hYCxdwyYCY aldi fHFBL
15/06/2021,74.18,RzSUyjGnZc paycheck zlVEm
25/07/2022,-15.08,zjWanSRRCR adobe TaHbx
27/03/2021,-67.35,hsxQRPQDdE bowling TxxRD
11/12/2020,41.29,eWhgihANwc paycheck WvyNl
12/05/2022,-5.85,qUSsgrxdVg marks&spencer vEmap
19/10/2020,-48.45,KbTnyUuOkC three pftac
28/08/2021,-33.98,ntfogKRKyI eon ikchH
26/08/2022,5.9,BsawXDpQPG birthday gift qMfMr
18/10/2020,-7.02,hIOiyJcohw bus fEaBI
12/05/2022,74.55,WOtehbYYPR birthday gift potWO
04/11/2020,50.55,ZkbhHDDLzH birthday gift tKogx
28/11/2021,27.87,qfEgRnIUms birthday gift qfnag
20/08/2022,-16.98,FOLVrNqNRD shell PCCbo
13/11/2021,70.22,lqShTtPiny paycheck oLafK
16/09/2021,80.14,giFpAiYlfI birthday gift AaWJK
27/09/2022,5.34,HWWRdhvipY salary MimHA
21/02/2021,0.4,wkEBvznICH birthday gift tPfRl
03/05/2021,-16.34,zZnbChCNmi sainsbury cxRii
16/10/2021,61.11,FDzhxOCHoX salary eagvH
19/08/2021,-65.18,mFWXbYxfVQ fitness ZkrEF
24/06/2022,-27.91,wYYJEskVzH slug & lettuce OQiIP
28/08/2022,-64.32,PGsQrPujVS bt ZeWpe
19/01/2022,-6.62,LMkRMgjGew ee mobile RILjf
25/08/2022,68.92,dOxSNkYVOK birthday gift bPTxY
23/01/2021,-20.68,BaWmhQhddf edf energy bQBvv
07/04/2021,48.03,rvxqfcCJUS paycheck jPTCc
09/04/2021,83.44,qSmFwmUqXA birthday gift xQLAh
03/06/2022,-91.91,fOqFCMMxhr etoro slebU
27/01/2022,48.59,zJAIrGwvga birthday gift qhsMK
16/05/2021,52.56,KCqmWhZAnm birthday gift cqHLh
03/01/2022,-44.68,jqdXrzQdPn bus wPEfK
16/02/2022,51.53,kOIjFutFzh salary tIrkZ
04/02/2021,-17.67,DJFnqlVles etoro DwDrw
20/11/2020,27.23,PRoGulFsQC birthday gift AILmv
07/10/2022,-71.94,enqgKeAhwt aldi aJMjX
28/11/2020,36.89,ITobJpKxmv paycheck EREee
17/03/2022,-50.56,zNiqzLlbuA bowling oZvRt
17/09/2022,21.89,gPbLYlTAmu salary GHSRC
28/09/2022,14.21,NBxHyFfPQP paycheck FrwmY
25/03/2021,-15.22,SFRdUazZwY adobe NvPec
17/10/2021,26.3,EWpNnYubYm birthday gift dFFuD
13/05/2022,-47.92,LcYdXtthEF metrolink kJukq
22/07/2021,26.33,yNUxyowbaY birthday gift zSLsz
16/03/2022,28.56,sBjbasiVNH paycheck LvZLh
23/04/2022,-14.9,uxXovYDkAC mcdonalds lXmZv
03/07/2022,-20.15,lNTcdOIpex british gas sgygN
28/10/2020,-24.21,GJwKtldaWE npower kZKdz
14/03/2022,11.79,tBGDjqRsvl paycheck YIjRR
23/06/2022,29.22,CYapzcLDIe paycheck beTcV
17/01/2022,40.61,elwZhJEewV salary FYwBG
20/02/2021,-33.53,hAwWmQfKtW coop fBdGl
05/08/2022,27.25,ClFKnXdprd salary KZMrq
14/05/2022,-23.29,tCennNJUEA united utilities jKhTA
11/03/2021,4.28,BrRFRwsrOw paycheck bzgoB
25/12/2020,38.21,yjXPBVrAUs paycheck QWpMD
21/05/2022,6.5,TunxKlisxO birthday gift wThQO
07/04/2021,26.56,xmSxPjbQcY paycheck vrDYS
29/01/2021,55.83,QCwbeEpxIK paycheck HMLSF
30/11/2020,11.66,iNOrzJIIyH salary hXCwq
23/01/2022,95.14,cmfPcKTIkv salary UUWDp
13/08/2022,1.34,UvjJHcDluo birthday gift rKsAn
21/08/2022,75.12,gbDjgrSlbk paycheck oMtFp
09/11/2021,8.16,OLqzvToQfu paycheck vimAT
23/01/2021,-36.26,pZzFRIUWby sainsbury YmTCf
12/07/2022,13.27,CVnHUwjvnv birthday gift ISomh
25/08/2022,-23.88,YMMxOcxYEQ etoro glios
26/12/2021,55.85,srkPRCKQRW paycheck mUtsc
30/09/2021,-1.32,nXHbSgCjkx esso FbEKu
16/09/2022,47.19,AdezVFdWIV salary xEimU
20/02/2021,-77.16,GvyoIZMLIK trainline KrAvt
17/12/2020,-13.69,YGCbKdmxAC etoro EEBsQ
04/08/2021,87.54,mtLXXtuokp birthday gift zDMIY
21/12/2020,-31.45,iRZFFXNFqL asda fYGTE
14/07/2021,55.78,uEzlwDrhQN paycheck SfdCy
26/07/2022,18.62,MKVXhmiElV birthday gift SIkmK
22/04/2022,-64.18,EyOVXlRzgy adobe XUiNy
13/12/2020,-11.75,BdKXlqgTOK vanguard zJbvM
18/06/2021,-15.34,IEuLnDsocP greggs hwyOG
03/10/2022,-16.43,kFvUGvIQIE nandos BBYXC
07/08/2021,19.56,JEKJAQXKsH salary ZeenQ
03/11/2021,-36.64,ufLurrjpzg tfgm QtvmT
10/08/2021,-31.45,gyWFeLfbnU esso fXPSs
06/01/2021,-71.61,vxYwSBxdZt slug & lettuce aJLel
28/10/2021,23.26,eMRrzXxnfL birthday gift Bgvwg
22/09/2021,-4.85,OQsnMcTWcn metrolink rDbVi
02/03/2021,30.63,UboBwudsPC paycheck bWIDJ
06/02/2021,-10.56,aIuEwaLLEe united utilities vjcGU
26/08/2022,-41.56,cBGCwdgsZd apple OWbGO
18/02/2022,-17.49,CQJArHWotv gym mlGVT
28/06/2022,-15.12,TkwaIggPzb m&s PlmwL
03/01/2022,-26.45,hUejrfyyGR three CzDej
24/08/2022,42.46,eiXZInSWad salary Cmfza
22/10/2021,-41.78,UdswiCsZUi metrolink chkqD
09/10/2021,8.35,RZohoikPYX paycheck CatAs
29/10/2020,-2.93,KBlsGNCzdU bt Bcgcw
06/12/2021,-23.65,zYGLftyfPQ octopus ADddC
11/08/2022,-2.65,AjEOiCALKa tesco hKgOK
29/01/2021,-10.92,LrEPbiStft bowling TlBIr
16/01/2022,46.79,cxzqZayGzP birthday gift NpFeN
29/03/2022,60.07,SEwwhoXJGA birthday gift GhOdN
03/12/2020,6.25,bhnnnXkdsQ birthday gift yamzH
29/09/2022,19.52,qfmgJWHFdN paycheck kUdJx
20/08/2022,9.92,IWfBnuzvkT paycheck SGnBK
28/10/2021,3.91,xieyuiuwgw salary xCNXe
14/12/2020,-53.61,mTYvFKRcOJ metrolink YwJYM
25/06/2021,51.09,GTFGgMdVJa birthday gift JRGUe
22/08/2022,31.71,cgKXsTqmHT paycheck Pvfky
24/05/2022,9.24,eoHyjbNeEC birthday gift REuqs
23/02/2022,38.41,JdOHsWrHmx paycheck sESrm
08/09/2021,5.77,AwlDGzuCgp paycheck xxYCJ
22/12/2021,87.13,cqoPLDAkRq birthday gift nXVbF
22/08/2022,37.28,BxfsFcsJQu paycheck BUqhM
28/09/2022,-0.71,SuxrpodJug m&s fgklC
31/07/2022,-32.11,aANGgalFKB asda SsLnF
25/12/2021,-8.49,vXXfoXCgoQ cinema nUPhb
02/03/2022,-93.9,LiylezqeGX vodafone NPHEM
27/11/2020,37.55,KVQkZzRFSc paycheck KZxzd
17/03/2021,-67.84,HHgjauaMTk adobe nFxyq
12/10/2021,-40.52,mGebHYiZHp cash zWfnq
13/11/2021,-44.56,NSVGBkIOnb npower HoOtY
30/04/2021,18.99,MZnThhXKEM paycheck mUdjx
19/01/2021,-11.68,GyUTkEJJUQ british gas NHasB
01/06/2021,98.42,tVyUJwHvvt salary xwtvO
25/01/2021,-22.76,nKHGiHYEqV british gas ueHcA
02/08/2022,2.1,jkjPpDpUJR salary XfZwp
04/12/2020,23.68,CPtgfjuhzW birthday gift yIRbt
15/08/2021,34.15,AKSwZEQoBE paycheck KcQGa
11/05/2021,-42.57,IAlWcHzVlF united utilities RlTEL
17/09/2021,29.83,cZGcKOFGrm paycheck YTYqE
07/11/2021,76.87,rWWjmDpbMj salary ricpq
13/10/2021,62.47,MTOBGGwSvE paycheck suIzR
22/10/2021,-14.88,WzZBwojSZh tesco mobile nbMwL
26/02/2022,49.31,TWbbUqWlbE birthday gift dEHCQ
16/12/2021,20.18,JiakxnoMXG paycheck lxQLl
29/08/2022,87.47,wTglqeGHAj salary zSWIO
24/10/2020,36.87,XcfiUsWIgH salary OamKO
11/03/2022,80.22,pbvdkROIuP salary aaTkG
11/12/2021,38.0,lSzrrvDTQm paycheck IHsMP
28/10/2020,-37.81,CzVgbFBuVM esso roZnA
15/03/2021,18.8,YjbIwBCwOp salary aMmZj
05/11/2021,-35.21,DQhCgxOggU bus HVNqM
21/11/2021,37.24,XfYSznymfB paycheck fyZai
28/08/2022,-34.37,YMZimnDcGR tesco dwfpf
17/01/2021,-32.91,zWFDVxFLLr bt yPMSN
26/06/2021,-6.46,SeRNEfQWYc eon KRHib
19/02/2021,-66.68,CcVXOJZSGE slug & lettuce sRCIA
10/10/2021,20.48,kWZEiMsFWX salary wshXg
04/11/2021,24.89,eqldoZGLCC salary uabLd
30/11/2020,-14.55,wXxElgHeOQ cash rnJsf
02/10/2022,22.1,rpVdiIUGls birthday gift oKsvJ
14/10/2021,5.64,UdGPrPtjEq paycheck pwmKe
16/11/2020,-39.16,ADpQKXzcSv tesco DFwUs
15/04/2022,-11.93,SyFobRQwGL three RlYaE
18/06/2021,-4.63,ooRRDfokFU aldi OCTlb
18/11/2020,10.96,caNoTymeub paycheck uDAXx
27/06/2021,-63.32,YyOTgkoXkC cinema gmUWC
06/07/2022,58.47,riaUMLjHSd paycheck KmLKD
15/06/2022,-45.14,nFUMRqkUJl octopus yoqYP
31/08/2022,38.42,kLYZhVEmPE paycheck LtWlA
02/03/2021,-10.32,ETTYHSmjob tesco ABpnp
22/06/2022,23.95,AuNTPzHcFQ paycheck JoSjG
20/12/2020,75.77,UUSgcEDxWg birthday gift CPaap
28/03/2021,-21.38,lzjxYbSWnf vanguard OiErE
06/11/2020,-42.43,uDkpgQVtmu nabu casa jXWKH
30/06/2022,-25.79,EUSVtLsDDy vodafone Sbcgt
19/08/2021,2.04,hZgEPZEeqy paycheck nTEjg
23/08/2021,29.18,XjTpcHHZuQ paycheck ZnYgT
09/09/2021,-11.6,ESjYsiTEKZ coop HmFmD
06/03/2021,-74.08,dJHBYBhRVL shell idVOH
13/01/2021,29.23,sgZRUMnAkQ paycheck njTAJ
06/02/2021,-61.06,wiNMBDImCQ metrolink GXWoW
31/03/2022,41.2,VailxDpbFM salary TuBdD
24/10/2021,52.5,OJzrSbTNrd paycheck wDtNn
10/01/2022,-14.38,odnPUVlCSY cash JXfsH
20/04/2021,0.28,vKkGAOwEzn paycheck fJrac
26/05/2021,-51.91,DOCPzkEzHU amazon GOuzW
30/01/2021,-19.01,haneUsRKeG octopus rqMTd
27/06/2022,60.84,icGDLPcIit paycheck NPytw
14/01/2021,75.22,VuymlNtfQN salary TIHCt
04/09/2021,-8.47,XtxvgEdLRc mcdonalds aadvc
02/05/2021,-71.09,SCslBLpZIJ m&s shELs
21/07/2021,18.41,XlBwFdgPdv salary cBvBg
07/02/2021,-1.46,HOiUuelwLG fitness RNSka
13/02/2022,-18.81,GSHfYDINUe m&s BbWNE
29/04/2022,-23.38,cGzAYjrMSp tesco qShcc
09/01/2022,-28.41,UkxyPXfQqY vanguard QSkwh
31/05/2021,24.76,dIENAlLqpk birthday gift pIJbr
18/07/2022,-66.4,QWgFSznLJh metrolink uGuKQ
29/09/2021,4.14,FYEFuLqSeP salary rZPbq
05/05/2022,73.55,YsSBTEGANl salary QHavO
10/01/2022,-15.83,SyWNwFixqg bowling VAnCM
29/05/2021,-12.13,blLdMvBfKv m&s bmoty
24/01/2022,7.22,kvtFVBqAYe paycheck PAsIC
01/03/2022,2.53,GhjRkNpmqF birthday gift vmlJP
16/01/2022,58.68,aRgyEtjLtW paycheck SaFOG
06/04/2021,71.72,vsnhjVtZYE salary qDbZo
25/10/2021,-2.15,DqdJpTIbQw energy cZuGX
04/02/2022,-22.99,liWqeZgITC ee mobile yomNL
10/04/2021,0.41,hRUPXxRZHt paycheck BMcOH
16/02/2021,-19.37,VPeoDuPKIA etoro fhCpd
26/06/2021,-49.94,XgBXpzwIZp bus OGxbO
08/10/2021,59.18,RwpmLzSmgz salary Rzrxb
11/12/2021,23.08,HKXJSbcLJh birthday gift VDyrQ
23/11/2020,-20.49,SbzZdVcBDg sainsbury oEBcL
29/01/2022,25.9,ArAOBqRzJm paycheck BxsSd
17/04/2021,62.29,ohSHPRiCny birthday gift fTeql
21/07/2021,1.22,JNzsqRYxZA birthday gift VjBdv
29/04/2021,33.26,OFzDzokyyF salary lZGxf
13/01/2021,-57.71,OAfhxLirPO fitness ymrBH
09/05/2021,-14.16,TtIuFFVqea vodafone tZzMR
08/04/2022,36.01,eDjpZLAOar salary wOUYL
15/11/2021,71.63,yuqZJajRmo salary mntyh
